Country,Year,Consumption,Type,Classification
France,2009,0.04,Geothermal_Biomass_Others,Renewable
France,2010,0.05,Geothermal_Biomass_Others,Renewable
France,2011,0.05,Geothermal_Biomass_Others,Renewable
France,2012,0.05,Geothermal_Biomass_Others,Renewable
France,2013,0.05,Geothermal_Biomass_Others,Renewable
France,2014,0.05,Geothermal_Biomass_Others,Renewable
France,2015,0.06,Geothermal_Biomass_Others,Renewable
France,2016,0.07,Geothermal_Biomass_Others,Renewable
France,2017,0.07,Geothermal_Biomass_Others,Renewable
France,2018,0.08,Geothermal_Biomass_Others,Renewable
France,2019,0.08,Geothermal_Biomass_Others,Renewable
Germany,2000,0.05,Geothermal_Biomass_Others,Renewable
Germany,2001,0.05,Geothermal_Biomass_Others,Renewable
Germany,2002,0.06,Geothermal_Biomass_Others,Renewable
Germany,2003,0.09,Geothermal_Biomass_Others,Renewable
Germany,2004,0.1,Geothermal_Biomass_Others,Renewable
Germany,2005,0.14,Geothermal_Biomass_Others,Renewable
Germany,2006,0.18,Geothermal_Biomass_Others,Renewable
Germany,2007,0.23,Geothermal_Biomass_Others,Renewable
Germany,2008,0.26,Geothermal_Biomass_Others,Renewable
Germany,2009,0.29,Geothermal_Biomass_Others,Renewable
Germany,2010,0.32,Geothermal_Biomass_Others,Renewable
Germany,2011,0.34,Geothermal_Biomass_Others,Renewable
Germany,2012,0.4,Geothermal_Biomass_Others,Renewable
Germany,2013,0.42,Geothermal_Biomass_Others,Renewable
Germany,2014,0.44,Geothermal_Biomass_Others,Renewable
Germany,2015,0.46,Geothermal_Biomass_Others,Renewable
Germany,2016,0.46,Geothermal_Biomass_Others,Renewable
Germany,2017,0.46,Geothermal_Biomass_Others,Renewable
Germany,2018,0.46,Geothermal_Biomass_Others,Renewable
Germany,2019,0.45,Geothermal_Biomass_Others,Renewable
Greece,2000,0,Geothermal_Biomass_Others,Renewable
Greece,2001,0,Geothermal_Biomass_Others,Renewable
Greece,2002,0,Geothermal_Biomass_Others,Renewable
Greece,2003,0,Geothermal_Biomass_Others,Renewable
Greece,2004,0,Geothermal_Biomass_Others,Renewable
Greece,2005,0,Geothermal_Biomass_Others,Renewable
Greece,2006,0,Geothermal_Biomass_Others,Renewable
Greece,2007,0,Geothermal_Biomass_Others,Renewable
Greece,2008,0,Geothermal_Biomass_Others,Renewable
Greece,2009,0,Geothermal_Biomass_Others,Renewable
Greece,2010,0,Geothermal_Biomass_Others,Renewable
Greece,2011,0,Geothermal_Biomass_Others,Renewable
Greece,2012,0,Geothermal_Biomass_Others,Renewable
Greece,2013,0,Geothermal_Biomass_Others,Renewable
Greece,2014,0,Geothermal_Biomass_Others,Renewable
Greece,2015,0,Geothermal_Biomass_Others,Renewable
Greece,2016,0,Geothermal_Biomass_Others,Renewable
Greece,2017,0,Geothermal_Biomass_Others,Renewable
Greece,2018,0,Geothermal_Biomass_Others,Renewable
Greece,2019,0,Geothermal_Biomass_Others,Renewable
Hungary,2000,0,Geothermal_Biomass_Others,Renewable
Hungary,2001,0,Geothermal_Biomass_Others,Renewable
Hungary,2002,0,Geothermal_Biomass_Others,Renewable
Hungary,2003,0,Geothermal_Biomass_Others,Renewable
Hungary,2004,0.01,Geothermal_Biomass_Others,Renewable
Hungary,2005,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2006,0.01,Geothermal_Biomass_Others,Renewable
Hungary,2007,0.01,Geothermal_Biomass_Others,Renewable
Hungary,2008,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2009,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2010,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2011,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2012,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2013,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2014,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2015,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2016,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2017,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2018,0.02,Geothermal_Biomass_Others,Renewable
Hungary,2019,0.02,Geothermal_Biomass_Others,Renewable
Iceland,2000,0.01,Geothermal_Biomass_Others,Renewable
Iceland,2001,0.01,Geothermal_Biomass_Others,Renewable
Iceland,2002,0.01,Geothermal_Biomass_Others,Renewable
Iceland,2003,0.01,Geothermal_Biomass_Others,Renewable
Iceland,2004,0.01,Geothermal_Biomass_Others,Renewable
Iceland,2005,0.02,Geothermal_Biomass_Others,Renewable
Iceland,2006,0.03,Geothermal_Biomass_Others,Renewable
Iceland,2007,0.03,Geothermal_Biomass_Others,Renewable
Iceland,2008,0.04,Geothermal_Biomass_Others,Renewable
Iceland,2009,0.04,Geothermal_Biomass_Others,Renewable
Iceland,2010,0.04,Geothermal_Biomass_Others,Renewable
Iceland,2011,0.04,Geothermal_Biomass_Others,Renewable
Iceland,2012,0.05,Geothermal_Biomass_Others,Renewable
Iceland,2013,0.05,Geothermal_Biomass_Others,Renewable
Iceland,2014,0.05,Geothermal_Biomass_Others,Renewable
Iceland,2015,0.05,Geothermal_Biomass_Others,Renewable
Iceland,2016,0.05,Geothermal_Biomass_Others,Renewable
Iceland,2017,0.05,Geothermal_Biomass_Others,Renewable
Iceland,2018,0.05,Geothermal_Biomass_Others,Renewable
Iceland,2019,0.05,Geothermal_Biomass_Others,Renewable
India,2000,0.02,Geothermal_Biomass_Others,Renewable
India,2001,0.02,Geothermal_Biomass_Others,Renewable
India,2002,0.02,Geothermal_Biomass_Others,Renewable
India,2003,0.03,Geothermal_Biomass_Others,Renewable
India,2004,0.03,Geothermal_Biomass_Others,Renewable
India,2005,0.04,Geothermal_Biomass_Others,Renewable
India,2006,0.05,Geothermal_Biomass_Others,Renewable
India,2007,0.07,Geothermal_Biomass_Others,Renewable
India,2008,0.09,Geothermal_Biomass_Others,Renewable
India,2009,0.11,Geothermal_Biomass_Others,Renewable
India,2010,0.13,Geothermal_Biomass_Others,Renewable
India,2011,0.16,Geothermal_Biomass_Others,Renewable
India,2012,0.18,Geothermal_Biomass_Others,Renewable
India,2013,0.21,Geothermal_Biomass_Others,Renewable
India,2014,0.23,Geothermal_Biomass_Others,Renewable
India,2015,0.24,Geothermal_Biomass_Others,Renewable
India,2016,0.22,Geothermal_Biomass_Others,Renewable
India,2017,0.23,Geothermal_Biomass_Others,Renewable
India,2018,0.23,Geothermal_Biomass_Others,Renewable
India,2019,0.23,Geothermal_Biomass_Others,Renewable
Indonesia,2000,0.05,Geothermal_Biomass_Others,Renewable
Indonesia,2001,0.06,Geothermal_Biomass_Others,Renewable
Indonesia,2002,0.06,Geothermal_Biomass_Others,Renewable
Indonesia,2003,0.06,Geothermal_Biomass_Others,Renewable
Indonesia,2004,0.06,Geothermal_Biomass_Others,Renewable
Indonesia,2005,0.06,Geothermal_Biomass_Others,Renewable
Indonesia,2006,0.06,Geothermal_Biomass_Others,Renewable
Indonesia,2007,0.07,Geothermal_Biomass_Others,Renewable
Indonesia,2008,0.08,Geothermal_Biomass_Others,Renewable
Indonesia,2009,0.09,Geothermal_Biomass_Others,Renewable
Indonesia,2010,0.09,Geothermal_Biomass_Others,Renewable
Indonesia,2011,0.09,Geothermal_Biomass_Others,Renewable
Indonesia,2012,0.09,Geothermal_Biomass_Others,Renewable
Indonesia,2013,0.09,Geothermal_Biomass_Others,Renewable
Indonesia,2014,0.09,Geothermal_Biomass_Others,Renewable
Indonesia,2015,0.09,Geothermal_Biomass_Others,Renewable
Indonesia,2016,0.1,Geothermal_Biomass_Others,Renewable
Indonesia,2017,0.12,Geothermal_Biomass_Others,Renewable
Indonesia,2018,0.13,Geothermal_Biomass_Others,Renewable
Indonesia,2019,0.14,Geothermal_Biomass_Others,Renewable
Iran,2000,0,Geothermal_Biomass_Others,Renewable
Iran,2001,0,Geothermal_Biomass_Others,Renewable
Iran,2002,0,Geothermal_Biomass_Others,Renewable
Iran,2003,0,Geothermal_Biomass_Others,Renewable
Iran,2004,0,Geothermal_Biomass_Others,Renewable
Iran,2005,0,Geothermal_Biomass_Others,Renewable
Iran,2006,0,Geothermal_Biomass_Others,Renewable
Iran,2007,0,Geothermal_Biomass_Others,Renewable
Iran,2008,0,Geothermal_Biomass_Others,Renewable
Iran,2009,0,Geothermal_Biomass_Others,Renewable
Iran,2010,0,Geothermal_Biomass_Others,Renewable
Iran,2011,0,Geothermal_Biomass_Others,Renewable
Iran,2012,0,Geothermal_Biomass_Others,Renewable
Iran,2013,0,Geothermal_Biomass_Others,Renewable
Iran,2014,0,Geothermal_Biomass_Others,Renewable
Iran,2015,0,Geothermal_Biomass_Others,Renewable
Iran,2016,0,Geothermal_Biomass_Others,Renewable
Iran,2017,0,Geothermal_Biomass_Others,Renewable
Iran,2018,0,Geothermal_Biomass_Others,Renewable
Iran,2019,0,Geothermal_Biomass_Others,Renewable
Iraq,2000,0,Geothermal_Biomass_Others,Renewable
Iraq,2001,0,Geothermal_Biomass_Others,Renewable
Iraq,2002,0,Geothermal_Biomass_Others,Renewable
Iraq,2003,0,Geothermal_Biomass_Others,Renewable
Iraq,2004,0,Geothermal_Biomass_Others,Renewable
Iraq,2005,0,Geothermal_Biomass_Others,Renewable
Iraq,2006,0,Geothermal_Biomass_Others,Renewable
Iraq,2007,0,Geothermal_Biomass_Others,Renewable
Iraq,2008,0,Geothermal_Biomass_Others,Renewable
Iraq,2009,0,Geothermal_Biomass_Others,Renewable
Iraq,2010,0,Geothermal_Biomass_Others,Renewable
Iraq,2011,0,Geothermal_Biomass_Others,Renewable
Iraq,2012,0,Geothermal_Biomass_Others,Renewable
Iraq,2013,0,Geothermal_Biomass_Others,Renewable
Iraq,2014,0,Geothermal_Biomass_Others,Renewable
Iraq,2015,0,Geothermal_Biomass_Others,Renewable
Iraq,2016,0,Geothermal_Biomass_Others,Renewable
Iraq,2017,0,Geothermal_Biomass_Others,Renewable
Iraq,2018,0,Geothermal_Biomass_Others,Renewable
Iraq,2019,0,Geothermal_Biomass_Others,Renewable
Ireland,2000,0,Geothermal_Biomass_Others,Renewable
Ireland,2001,0,Geothermal_Biomass_Others,Renewable
Ireland,2002,0,Geothermal_Biomass_Others,Renewable
Ireland,2003,0,Geothermal_Biomass_Others,Renewable
Ireland,2004,0,Geothermal_Biomass_Others,Renewable
Ireland,2005,0,Geothermal_Biomass_Others,Renewable
Ireland,2006,0,Geothermal_Biomass_Others,Renewable
Ireland,2007,0,Geothermal_Biomass_Others,Renewable
Ireland,2008,0,Geothermal_Biomass_Others,Renewable
Ireland,2009,0,Geothermal_Biomass_Others,Renewable
Ireland,2010,0,Geothermal_Biomass_Others,Renewable
Ireland,2011,0,Geothermal_Biomass_Others,Renewable
Ireland,2012,0,Geothermal_Biomass_Others,Renewable
Ireland,2013,0,Geothermal_Biomass_Others,Renewable
Ireland,2014,0,Geothermal_Biomass_Others,Renewable
Ireland,2015,0,Geothermal_Biomass_Others,Renewable
Ireland,2016,0.01,Geothermal_Biomass_Others,Renewable
Ireland,2017,0.01,Geothermal_Biomass_Others,Renewable
Ireland,2018,0.01,Geothermal_Biomass_Others,Renewable
Ireland,2019,0.01,Geothermal_Biomass_Others,Renewable
Israel,2000,0,Geothermal_Biomass_Others,Renewable
Israel,2001,0,Geothermal_Biomass_Others,Renewable
Israel,2002,0,Geothermal_Biomass_Others,Renewable
Israel,2003,0,Geothermal_Biomass_Others,Renewable
Israel,2004,0,Geothermal_Biomass_Others,Renewable
Israel,2005,0,Geothermal_Biomass_Others,Renewable
Israel,2006,0,Geothermal_Biomass_Others,Renewable
Israel,2007,0,Geothermal_Biomass_Others,Renewable
Israel,2008,0,Geothermal_Biomass_Others,Renewable
Israel,2009,0,Geothermal_Biomass_Others,Renewable
Israel,2010,0,Geothermal_Biomass_Others,Renewable
Israel,2011,0,Geothermal_Biomass_Others,Renewable
Israel,2012,0,Geothermal_Biomass_Others,Renewable
Israel,2013,0,Geothermal_Biomass_Others,Renewable
Israel,2014,0,Geothermal_Biomass_Others,Renewable
Israel,2015,0,Geothermal_Biomass_Others,Renewable
Israel,2016,0,Geothermal_Biomass_Others,Renewable
Israel,2017,0,Geothermal_Biomass_Others,Renewable
Israel,2018,0,Geothermal_Biomass_Others,Renewable
Israel,2019,0,Geothermal_Biomass_Others,Renewable
Italy,2000,0.06,Geothermal_Biomass_Others,Renewable
Italy,2001,0.06,Geothermal_Biomass_Others,Renewable
Italy,2002,0.07,Geothermal_Biomass_Others,Renewable
Italy,2003,0.09,Geothermal_Biomass_Others,Renewable
Italy,2004,0.09,Geothermal_Biomass_Others,Renewable
Italy,2005,0.1,Geothermal_Biomass_Others,Renewable
Italy,2006,0.1,Geothermal_Biomass_Others,Renewable
Italy,2007,0.1,Geothermal_Biomass_Others,Renewable
Italy,2008,0.11,Geothermal_Biomass_Others,Renewable
Italy,2009,0.12,Geothermal_Biomass_Others,Renewable
Italy,2010,0.14,Geothermal_Biomass_Others,Renewable
Italy,2011,0.15,Geothermal_Biomass_Others,Renewable
Italy,2012,0.17,Geothermal_Biomass_Others,Renewable
Italy,2013,0.21,Geothermal_Biomass_Others,Renewable
Italy,2014,0.23,Geothermal_Biomass_Others,Renewable
Italy,2015,0.23,Geothermal_Biomass_Others,Renewable
Italy,2016,0.23,Geothermal_Biomass_Others,Renewable
Italy,2017,0.23,Geothermal_Biomass_Others,Renewable
Italy,2018,0.23,Geothermal_Biomass_Others,Renewable
Italy,2019,0.21,Geothermal_Biomass_Others,Renewable
Japan,2000,0.16,Geothermal_Biomass_Others,Renewable
Japan,2001,0.16,Geothermal_Biomass_Others,Renewable
Japan,2002,0.17,Geothermal_Biomass_Others,Renewable
Japan,2003,0.18,Geothermal_Biomass_Others,Renewable
Japan,2004,0.18,Geothermal_Biomass_Others,Renewable
Japan,2005,0.21,Geothermal_Biomass_Others,Renewable
Japan,2006,0.21,Geothermal_Biomass_Others,Renewable
Japan,2007,0.21,Geothermal_Biomass_Others,Renewable
Japan,2008,0.2,Geothermal_Biomass_Others,Renewable
Japan,2009,0.19,Geothermal_Biomass_Others,Renewable
Japan,2010,0.2,Geothermal_Biomass_Others,Renewable
Japan,2011,0.2,Geothermal_Biomass_Others,Renewable
Japan,2012,0.21,Geothermal_Biomass_Others,Renewable
Japan,2013,0.21,Geothermal_Biomass_Others,Renewable
Japan,2014,0.22,Geothermal_Biomass_Others,Renewable
Japan,2015,0.26,Geothermal_Biomass_Others,Renewable
Japan,2016,0.17,Geothermal_Biomass_Others,Renewable
Japan,2017,0.19,Geothermal_Biomass_Others,Renewable
Japan,2018,0.21,Geothermal_Biomass_Others,Renewable
Japan,2019,0.33,Geothermal_Biomass_Others,Renewable
Kazakhstan,2000,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2001,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2002,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2003,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2004,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2005,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2006,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2007,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2008,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2009,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2010,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2011,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2012,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2013,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2014,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2015,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2016,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2017,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2018,0,Geothermal_Biomass_Others,Renewable
Kazakhstan,2019,0,Geothermal_Biomass_Others,Renewable
Kuwait,2000,0,Geothermal_Biomass_Others,Renewable
Kuwait,2001,0,Geothermal_Biomass_Others,Renewable
Kuwait,2002,0,Geothermal_Biomass_Others,Renewable
Kuwait,2003,0,Geothermal_Biomass_Others,Renewable
Kuwait,2004,0,Geothermal_Biomass_Others,Renewable
Kuwait,2005,0,Geothermal_Biomass_Others,Renewable
Kuwait,2006,0,Geothermal_Biomass_Others,Renewable
Kuwait,2007,0,Geothermal_Biomass_Others,Renewable
Kuwait,2008,0,Geothermal_Biomass_Others,Renewable
Kuwait,2009,0,Geothermal_Biomass_Others,Renewable
Kuwait,2010,0,Geothermal_Biomass_Others,Renewable
Kuwait,2011,0,Geothermal_Biomass_Others,Renewable
Kuwait,2012,0,Geothermal_Biomass_Others,Renewable
Kuwait,2013,0,Geothermal_Biomass_Others,Renewable
Kuwait,2014,0,Geothermal_Biomass_Others,Renewable
Kuwait,2015,0,Geothermal_Biomass_Others,Renewable
Kuwait,2016,0,Geothermal_Biomass_Others,Renewable
Kuwait,2017,0,Geothermal_Biomass_Others,Renewable
Kuwait,2018,0,Geothermal_Biomass_Others,Renewable
Kuwait,2019,0,Geothermal_Biomass_Others,Renewable
Latvia,2000,0,Geothermal_Biomass_Others,Renewable
Latvia,2001,0,Geothermal_Biomass_Others,Renewable
Latvia,2002,0,Geothermal_Biomass_Others,Renewable
Latvia,2003,0,Geothermal_Biomass_Others,Renewable
Latvia,2004,0,Geothermal_Biomass_Others,Renewable
Latvia,2005,0,Geothermal_Biomass_Others,Renewable
Latvia,2006,0,Geothermal_Biomass_Others,Renewable
Latvia,2007,0,Geothermal_Biomass_Others,Renewable
Latvia,2008,0,Geothermal_Biomass_Others,Renewable
Latvia,2009,0,Geothermal_Biomass_Others,Renewable
Latvia,2010,0,Geothermal_Biomass_Others,Renewable
Latvia,2011,0,Geothermal_Biomass_Others,Renewable
Latvia,2012,0,Geothermal_Biomass_Others,Renewable
Latvia,2013,0,Geothermal_Biomass_Others,Renewable
Latvia,2014,0.01,Geothermal_Biomass_Others,Renewable
Latvia,2015,0.01,Geothermal_Biomass_Others,Renewable
Latvia,2016,0.01,Geothermal_Biomass_Others,Renewable
Latvia,2017,0.01,Geothermal_Biomass_Others,Renewable
Latvia,2018,0.01,Geothermal_Biomass_Others,Renewable
Latvia,2019,0.01,Geothermal_Biomass_Others,Renewable
Lithuania,2000,0,Geothermal_Biomass_Others,Renewable
Lithuania,2001,0,Geothermal_Biomass_Others,Renewable
Lithuania,2002,0,Geothermal_Biomass_Others,Renewable
Lithuania,2003,0,Geothermal_Biomass_Others,Renewable
Lithuania,2004,0,Geothermal_Biomass_Others,Renewable
Lithuania,2005,0,Geothermal_Biomass_Others,Renewable
Lithuania,2006,0,Geothermal_Biomass_Others,Renewable
Lithuania,2007,0,Geothermal_Biomass_Others,Renewable
Lithuania,2008,0,Geothermal_Biomass_Others,Renewable
Lithuania,2009,0,Geothermal_Biomass_Others,Renewable
Lithuania,2010,0,Geothermal_Biomass_Others,Renewable
Lithuania,2011,0,Geothermal_Biomass_Others,Renewable
Lithuania,2012,0,Geothermal_Biomass_Others,Renewable
Lithuania,2013,0,Geothermal_Biomass_Others,Renewable
Lithuania,2014,0,Geothermal_Biomass_Others,Renewable
Lithuania,2015,0,Geothermal_Biomass_Others,Renewable
Lithuania,2016,0,Geothermal_Biomass_Others,Renewable
Lithuania,2017,0,Geothermal_Biomass_Others,Renewable
Lithuania,2018,0,Geothermal_Biomass_Others,Renewable
Lithuania,2019,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2000,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2001,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2002,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2003,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2004,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2005,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2006,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2007,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2008,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2009,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2010,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2011,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2012,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2013,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2014,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2015,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2016,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2017,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2018,0,Geothermal_Biomass_Others,Renewable
Luxembourg,2019,0,Geothermal_Biomass_Others,Renewable
Malaysia,2000,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2001,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2002,0,Geothermal_Biomass_Others,Renewable
Malaysia,2003,0,Geothermal_Biomass_Others,Renewable
Malaysia,2004,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2005,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2006,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2007,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2008,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2009,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2010,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2011,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2012,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2013,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2014,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2015,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2016,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2017,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2018,0.01,Geothermal_Biomass_Others,Renewable
Malaysia,2019,0.01,Geothermal_Biomass_Others,Renewable
Mexico,2000,0.06,Geothermal_Biomass_Others,Renewable
Mexico,2001,0.06,Geothermal_Biomass_Others,Renewable
Mexico,2002,0.06,Geothermal_Biomass_Others,Renewable
Mexico,2003,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2004,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2005,0.08,Geothermal_Biomass_Others,Renewable
Mexico,2006,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2007,0.08,Geothermal_Biomass_Others,Renewable
Mexico,2008,0.08,Geothermal_Biomass_Others,Renewable
Mexico,2009,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2010,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2011,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2012,0.06,Geothermal_Biomass_Others,Renewable
Mexico,2013,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2014,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2015,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2016,0.07,Geothermal_Biomass_Others,Renewable
Mexico,2017,0.07,Geothermal_Biomass_Others,Renewable
